# STN,YYYYMMDD,YYYY,MM,Day,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y,APX
260,20230109,2023,1,9,21,270,40,40,80,74,     ,39,0,0,0,0,10079,75,7,78,1,7,0,0,0,0,0,138.93
260,20230109,2023,1,9,22,260,30,30,70,73,     ,32,0,0,0,0,10088,75,7,75,     ,5,0,0,0,0,0,132
260,20230109,2023,1,9,23,230,30,30,60,66,     ,30,0,0,0,0,10100,75,4,77,     ,5,0,0,0,0,0,108.31
260,20230109,2023,1,9,24,240,30,40,70,65,50,27,0,0,0,0,10111,75,5,76,3,7,0,0,0,0,0,106.01
260,20230110,2023,1,10,1,230,40,30,80,68,     ,33,0,0,0,0,10120,75,7,78,     ,5,0,0,0,0,0,96.72
260,20230110,2023,1,10,2,220,40,30,70,64,     ,43,0,0,6,1,10125,70,8,86,51,7,0,1,0,0,0,95.15
260,20230110,2023,1,10,3,210,30,30,60,66,     ,43,0,0,0,-1,10129,69,8,85,81,7,0,1,0,0,0,90.33
260,20230110,2023,1,10,4,250,40,40,80,72,     ,41,0,0,0,-1,10137,68,6,80,23,7,0,1,0,0,0,95.61
260,20230110,2023,1,10,5,240,30,30,70,66,     ,38,0,0,0,0,10142,67,1,82,     ,5,0,0,0,0,0,108.6
260,20230110,2023,1,10,6,210,30,30,50,52,38,33,0,0,0,0,10150,66,1,87,2,7,0,0,0,0,0,138.13
260,20230110,2023,1,10,7,220,30,40,60,65,     ,45,0,0,0,0,10157,65,8,87,     ,5,0,0,0,0,0,156
260,20230110,2023,1,10,8,210,40,50,90,57,     ,35,0,2,0,0,10164,64,6,86,     ,5,0,0,0,0,0,220
260,20230110,2023,1,10,9,200,50,50,80,57,     ,35,3,15,0,0,10164,63,8,85,     ,5,0,0,0,0,0,222
260,20230110,2023,1,10,10,200,40,50,90,58,     ,32,0,23,0,0,10164,64,8,83,     ,5,0,0,0,0,0,163.52
260,20230110,2023,1,10,11,190,50,50,100,56,     ,29,0,29,0,0,10159,66,8,82,     ,5,0,0,0,0,0,147.6
260,20230110,2023,1,10,12,180,50,50,90,62,38,34,0,28,0,0,10151,68,8,82,     ,5,0,0,0,0,0,141.25
260,20230110,2023,1,10,13,180,50,50,90,68,     ,37,0,20,0,0,10141,70,8,80,     ,5,0,0,0,0,0,141.68
260,20230110,2023,1,10,14,190,60,60,110,72,     ,38,0,17,0,-1,10132,67,8,78,51,7,0,1,0,0,0,145.41
260,20230110,2023,1,10,15,170,70,60,120,64,     ,47,0,6,10,13,10116,58,8,88,82,7,0,1,0,0,0,145.92
260,20230110,2023,1,10,16,170,70,70,130,63,     ,50,0,1,10,22,10107,42,8,91,62,7,0,1,0,0,0,140.11
260,20230110,2023,1,10,17,180,80,90,150,62,     ,50,0,0,10,17,10094,50,8,92,58,7,0,1,0,0,0,147.9
260,20230110,2023,1,10,18,180,80,80,140,68,59,57,0,0,5,4,10086,64,8,92,23,7,0,1,0,0,0,144.74
260,20230110,2023,1,10,19,190,80,70,130,77,     ,64,0,0,6,2,10080,64,8,91,51,7,0,1,0,0,0,130.1
260,20230110,2023,1,10,20,190,70,70,130,83,     ,68,0,0,0,-1,10076,70,8,90,22,7,0,1,0,0,0,122.81
260,20230110,2023,1,10,21,180,70,60,110,86,     ,75,0,0,0,-1,10068,50,8,92,52,7,0,1,0,0,0,101.9
260,20230110,2023,1,10,22,180,70,60,120,90,     ,81,0,0,8,2,10060,57,8,94,52,7,0,1,0,0,0,82
260,20230110,2023,1,10,23,190,60,60,110,97,     ,89,0,0,3,1,10053,47,8,95,52,7,0,1,0,0,0,42.96
260,20230110,2023,1,10,24,200,60,60,130,104,65,95,0,0,10,3,10048,50,8,94,81,7,0,1,0,0,0,5
260,20230111,2023,1,11,1,200,60,60,120,107,     ,100,0,0,10,5,10047,32,8,95,53,7,0,1,0,0,0,0
260,20230111,2023,1,11,2,210,70,70,130,112,     ,104,0,0,10,19,10048,31,8,94,58,7,0,1,0,0,0,-0.33
260,20230111,2023,1,11,3,230,70,70,140,115,     ,105,0,0,9,10,10048,62,8,94,51,7,0,1,0,0,0,-0.23
260,20230111,2023,1,11,4,240,50,40,120,112,     ,107,0,0,7,16,10053,50,8,97,52,7,0,1,0,0,0,0
260,20230111,2023,1,11,5,250,50,50,100,115,     ,101,0,0,0,-1,10059,65,8,91,81,7,0,1,0,0,0,2.59
260,20230111,2023,1,11,6,250,50,50,90,109,101,90,0,0,0,-1,10064,70,8,87,23,7,0,1,0,0,0,57.31
260,20230111,2023,1,11,7,260,40,50,80,103,     ,77,0,0,0,0,10071,70,8,84,     ,5,0,0,0,0,0,91.11
260,20230111,2023,1,11,8,260,50,50,90,99,     ,72,0,1,0,0,10080,70,7,83,     ,5,0,0,0,0,0,163.58
260,20230111,2023,1,11,9,240,40,30,90,88,     ,67,0,6,0,0,10091,68,0,86,     ,5,0,0,0,0,0,155.6
260,20230111,2023,1,11,10,240,40,40,70,99,     ,69,5,39,0,0,10095,68,5,81,     ,5,0,0,0,0,0,131.78
260,20230111,2023,1,11,11,230,50,50,90,103,     ,66,10,74,0,0,10098,70,1,78,     ,5,0,0,0,0,0,130.6
260,20230111,2023,1,11,12,230,60,70,130,101,80,62,7,68,0,0,10099,73,6,77,     ,5,0,0,0,0,0,117.82
260,20230111,2023,1,11,13,240,70,70,130,103,     ,48,7,66,0,0,10100,75,7,68,     ,5,0,0,0,0,0,110.54
260,20230111,2023,1,11,14,240,60,50,120,105,     ,51,8,59,0,0,10097,74,6,68,     ,5,0,0,0,0,0,115.74
260,20230111,2023,1,11,15,220,60,60,120,97,     ,55,10,35,0,0,10099,69,1,74,     ,5,0,0,0,0,0,118.83
260,20230111,2023,1,11,16,230,70,70,130,95,     ,46,2,7,0,0,10101,75,5,71,     ,5,0,0,0,0,0,120.81
260,20230111,2023,1,11,17,220,70,70,130,95,     ,46,0,0,0,0,10100,75,8,71,     ,5,0,0,0,0,0,133.79
260,20230111,2023,1,11,18,220,70,70,120,95,84,49,0,0,0,0,10096,75,8,72,     ,5,0,0,0,0,0,133.87
260,20230111,2023,1,11,19,220,80,80,140,91,     ,58,0,0,6,2,10089,67,8,79,81,7,0,1,0,0,0,129.9
260,20230111,2023,1,11,20,220,90,110,200,86,     ,60,0,0,10,9,10081,59,8,83,62,7,0,1,0,0,0,118.53
260,20230111,2023,1,11,21,210,80,70,170,86,     ,63,0,0,0,-1,10082,70,8,85,23,7,0,1,0,0,0,94.87
260,20230111,2023,1,11,22,220,70,70,130,91,     ,62,0,0,0,0,10079,70,8,82,     ,5,0,0,0,0,0,92.03
260,20230111,2023,1,11,23,220,70,80,140,91,     ,62,0,0,0,-1,10082,70,8,82,23,7,0,1,0,0,0,69.23
260,20230111,2023,1,11,24,230,70,60,130,91,80,66,0,0,0,-1,10081,67,8,84,81,7,0,1,0,0,0,21.74
260,20230112,2023,1,12,1,220,70,70,130,91,     ,77,0,0,8,3,10074,57,8,90,62,7,0,1,0,0,0,5.92
260,20230112,2023,1,12,2,210,70,70,120,92,     ,81,0,0,10,19,10065,57,8,92,62,7,0,1,0,0,0,5.66
260,20230112,2023,1,12,3,210,70,80,140,93,     ,78,0,0,10,17,10053,61,8,90,61,7,0,1,0,0,0,0.1
260,20230112,2023,1,12,4,190,80,80,150,89,     ,76,0,0,10,32,10034,59,8,91,62,7,0,1,0,0,0,2.73
260,20230112,2023,1,12,5,210,80,100,170,91,     ,76,0,0,10,37,10021,58,8,90,62,7,0,1,0,0,0,25.55
260,20230112,2023,1,12,6,220,100,100,170,93,85,79,0,0,10,9,10020,47,8,91,58,7,0,1,0,0,0,85.72
260,20230112,2023,1,12,7,230,80,70,170,97,     ,89,0,0,10,32,10024,40,8,94,58,7,0,1,0,0,0,115.35
260,20230112,2023,1,12,8,230,70,80,140,110,     ,95,0,1,8,9,10027,70,8,90,51,7,0,1,0,0,0,138.6
260,20230112,2023,1,12,9,230,80,80,150,111,     ,97,0,3,9,3,10033,59,8,91,52,7,0,1,0,0,0,156.6
260,20230112,2023,1,12,10,240,80,70,130,113,     ,98,0,6,0,-1,10041,57,8,90,57,7,0,1,0,0,0,110
260,20230112,2023,1,12,11,240,70,70,140,110,     ,101,0,8,6,4,10044,30,8,94,81,7,0,1,0,0,0,111.92
260,20230112,2023,1,12,12,240,70,70,130,110,90,102,0,10,10,12,10040,31,8,94,61,7,0,1,0,0,0,106.7
260,20230112,2023,1,12,13,230,70,80,140,110,     ,101,0,11,10,18,10035,39,8,93,58,7,0,1,0,0,0,102.87
260,20230112,2023,1,12,14,220,70,70,140,109,     ,99,0,7,10,35,10030,56,8,93,62,7,0,1,0,0,0,110.24
260,20230112,2023,1,12,15,230,70,70,140,109,     ,99,0,5,10,22,10028,58,8,93,62,7,0,1,0,0,0,108.66
260,20230112,2023,1,12,16,220,80,90,150,109,     ,96,0,1,10,20,10025,60,8,91,61,7,0,1,0,0,0,107.91
260,20230112,2023,1,12,17,230,80,80,150,109,     ,97,0,0,10,27,10026,62,8,92,61,7,0,1,0,0,0,130
260,20230112,2023,1,12,18,220,80,80,140,107,105,96,0,0,9,7,10025,57,8,92,61,7,0,1,0,0,0,144.5
260,20230112,2023,1,12,19,230,80,80,140,107,     ,94,0,0,7,7,10025,57,8,91,62,7,0,1,0,0,0,130
260,20230112,2023,1,12,20,220,80,70,160,105,     ,93,0,0,6,9,10020,50,8,91,62,7,0,1,0,0,0,131.14
260,20230112,2023,1,12,21,250,60,60,120,100,     ,90,0,0,10,75,10021,45,8,93,63,7,0,1,0,0,0,86
260,20230112,2023,1,12,22,240,70,80,120,105,     ,76,0,0,3,3,10021,70,4,82,23,7,0,1,0,0,0,74.1
260,20230112,2023,1,12,23,240,70,60,120,99,     ,72,0,0,0,0,10026,65,2,82,     ,5,0,0,0,0,0,40.41
260,20230112,2023,1,12,24,230,70,70,140,94,84,50,0,0,0,0,10026,64,1,74,1,7,0,0,0,0,0,32.92
260,20230113,2023,1,13,1,220,60,60,110,89,     ,54,0,0,0,0,10022,63,6,78,     ,5,0,0,0,0,0,17.2
260,20230113,2023,1,13,2,220,70,70,130,88,     ,55,0,0,0,0,10022,64,6,79,     ,5,0,0,0,0,0,10.43
260,20230113,2023,1,13,3,220,70,70,140,88,     ,45,0,0,0,0,10017,63,7,74,     ,5,0,0,0,0,0,2.65
260,20230113,2023,1,13,4,220,80,80,140,87,     ,47,0,0,0,0,10015,68,5,76,     ,5,0,0,0,0,0,3.35
260,20230113,2023,1,13,5,230,80,70,170,85,     ,39,0,0,0,0,10017,75,4,72,     ,5,0,0,0,0,0,25.7
260,20230113,2023,1,13,6,220,70,80,150,82,76,42,0,0,0,0,10016,75,5,76,     ,5,0,0,0,0,0,55.5
260,20230113,2023,1,13,7,220,70,70,130,84,     ,39,0,0,0,0,10020,72,8,73,     ,5,0,0,0,0,0,88.65
260,20230113,2023,1,13,8,240,80,80,150,87,     ,36,0,1,0,0,10023,70,8,70,     ,5,0,0,0,0,0,112.43
260,20230113,2023,1,13,9,240,70,70,150,83,     ,44,0,9,6,1,10029,61,8,76,51,7,0,1,0,0,0,107.07
260,20230113,2023,1,13,10,230,70,70,140,84,     ,46,0,13,4,1,10035,70,8,77,23,7,0,1,0,0,0,97.1
260,20230113,2023,1,13,11,250,70,60,130,89,     ,46,0,18,0,-1,10042,67,8,74,81,7,0,1,0,0,0,89.03
260,20230113,2023,1,13,12,250,70,80,140,94,75,40,0,27,0,-1,10048,75,8,68,23,7,0,1,0,0,0,76.77
260,20230113,2023,1,13,13,260,80,90,160,97,     ,37,0,31,0,0,10055,80,8,66,     ,5,0,0,0,0,0,70.24
260,20230113,2023,1,13,14,250,80,80,150,97,     ,39,0,27,0,0,10065,80,8,67,     ,5,0,0,0,0,0,74.23
260,20230113,2023,1,13,15,260,70,80,150,95,     ,40,2,17,0,0,10075,80,5,68,     ,5,0,0,0,0,0,80.6
260,20230113,2023,1,13,16,250,70,50,140,92,     ,43,2,6,0,-1,10087,75,8,71,81,7,0,1,0,0,0,87.58
260,20230113,2023,1,13,17,270,60,50,140,84,     ,52,0,0,5,6,10097,59,8,80,81,7,0,1,0,0,0,141.83
260,20230113,2023,1,13,18,240,70,60,160,78,63,48,0,0,7,27,10102,70,7,81,23,7,0,1,0,0,0,155
260,20230113,2023,1,13,19,250,60,60,120,81,     ,47,0,0,0,0,10110,75,7,79,     ,5,0,0,0,0,0,144.2
260,20230113,2023,1,13,20,250,60,50,120,81,     ,50,0,0,0,-1,10120,75,7,80,51,7,0,1,0,0,0,121.77
260,20230113,2023,1,13,21,260,60,60,120,85,     ,46,0,0,3,4,10125,75,3,76,23,7,0,1,0,0,0,125.4
260,20230113,2023,1,13,22,270,50,50,100,85,     ,41,0,0,0,0,10129,75,2,74,     ,5,0,0,0,0,0,120
260,20230113,2023,1,13,23,260,60,50,120,86,     ,39,0,0,0,-1,10135,75,8,72,23,7,0,1,0,0,0,97.29
260,20230113,2023,1,13,24,260,50,50,110,86,72,36,0,0,0,0,10135,75,8,70,2,7,0,0,0,0,0,135
260,20230114,2023,1,14,1,230,30,30,80,75,     ,33,0,0,0,0,10137,75,8,74,     ,5,0,0,0,0,0,117.2
260,20230114,2023,1,14,2,220,40,40,70,73,     ,42,0,0,0,0,10136,71,7,80,     ,5,0,0,0,0,0,98.67
260,20230114,2023,1,14,3,200,40,40,70,62,     ,39,0,0,0,0,10128,69,8,85,     ,5,0,0,0,0,0,57.45
260,20230114,2023,1,14,4,200,50,50,80,59,     ,36,0,0,0,0,10119,65,8,85,     ,5,0,0,0,0,0,40.85
260,20230114,2023,1,14,5,180,40,50,80,58,     ,41,0,0,0,0,10109,62,8,88,     ,5,0,0,0,0,0,41.02
260,20230114,2023,1,14,6,180,50,60,100,66,52,45,0,0,0,0,10096,66,8,86,     ,5,0,0,0,0,0,45.1
260,20230114,2023,1,14,7,180,60,60,110,68,     ,45,0,0,6,1,10080,63,8,85,57,7,0,1,0,0,0,54.9
260,20230114,2023,1,14,8,180,60,60,110,65,     ,52,0,1,10,14,10059,59,8,91,62,7,0,1,0,0,0,77.15
260,20230114,2023,1,14,9,180,60,70,120,71,     ,60,0,3,10,14,10039,61,8,92,61,7,0,1,0,0,0,100.1
260,20230114,2023,1,14,10,180,70,70,130,78,     ,66,0,5,10,23,10024,63,8,92,61,7,0,1,0,0,0,96.73
260,20230114,2023,1,14,11,180,80,90,140,85,     ,73,0,9,10,17,9999,58,8,92,62,7,0,1,0,0,0,99.2
260,20230114,2023,1,14,12,200,80,90,150,95,62,82,0,9,10,14,9983,65,8,91,61,7,0,1,0,0,0,104.97
260,20230114,2023,1,14,13,210,80,90,150,98,     ,87,0,11,10,14,9968,41,8,92,61,7,0,1,0,0,0,93.86
260,20230114,2023,1,14,14,210,90,90,170,105,     ,93,0,8,10,9,9957,57,8,92,62,7,0,1,0,0,0,93.85
260,20230114,2023,1,14,15,210,90,80,150,108,     ,98,0,6,10,7,9949,42,8,93,52,7,0,1,0,0,0,100
260,20230114,2023,1,14,16,210,80,90,140,110,     ,101,0,1,10,8,9943,35,8,94,82,7,0,1,0,0,0,100
260,20230114,2023,1,14,17,220,70,70,130,113,     ,106,0,0,10,18,9945,31,8,95,58,7,0,1,0,0,0,134.26
260,20230114,2023,1,14,18,240,60,60,120,114,92,100,0,0,5,13,9947,65,8,91,23,7,0,1,0,0,0,144.2
260,20230114,2023,1,14,19,240,60,70,130,109,     ,91,0,0,1,1,9953,70,8,88,81,7,0,1,0,0,0,127
260,20230114,2023,1,14,20,270,60,40,140,77,     ,54,0,0,5,2,9971,70,8,85,81,7,0,1,0,0,0,143.51
260,20230114,2023,1,14,21,240,40,40,80,78,     ,49,0,0,0,-1,9972,70,8,81,23,7,0,1,0,0,0,99.37
260,20230114,2023,1,14,22,250,40,50,100,82,     ,35,0,0,0,0,9973,75,8,72,     ,5,0,0,0,0,0,93.42
260,20230114,2023,1,14,23,240,40,40,90,78,     ,30,0,0,0,0,9974,75,8,71,     ,5,0,0,0,0,0,69.1
260,20230114,2023,1,14,24,240,50,50,90,78,70,27,0,0,0,0,9973,75,8,70,2,7,0,0,0,0,0,60.01
260,20230115,2023,1,15,1,230,50,50,110,75,     ,32,0,0,0,0,9973,75,8,73,     ,5,0,0,0,0,0,29.4
260,20230115,2023,1,15,2,230,50,60,100,74,     ,26,0,0,0,0,9975,75,8,71,     ,5,0,0,0,0,0,27.93
260,20230115,2023,1,15,3,230,60,60,100,71,     ,22,0,0,0,0,9972,75,8,70,     ,5,0,0,0,0,0,6.94
260,20230115,2023,1,15,4,240,50,50,100,66,     ,22,0,0,0,-1,9971,75,8,73,51,7,0,1,0,0,0,2.93
260,20230115,2023,1,15,5,230,60,60,110,68,     ,19,0,0,0,-1,9970,75,8,71,22,7,0,1,0,0,0,4.05
260,20230115,2023,1,15,6,240,60,50,110,65,58,16,0,0,0,-1,9969,75,8,71,23,7,0,1,0,0,0,1.58
260,20230115,2023,1,15,7,240,60,50,150,60,     ,5,0,0,0,-1,9971,80,7,67,51,7,0,1,0,0,0,1.81
260,20230115,2023,1,15,8,220,60,60,110,60,     ,2,0,1,0,-1,9970,80,4,66,23,7,0,1,0,0,0,11.2
260,20230115,2023,1,15,9,220,80,80,140,67,     ,8,7,26,0,-1,9970,80,7,65,51,7,0,1,0,0,0,37.4
260,20230115,2023,1,15,10,220,80,80,140,69,     ,14,3,38,0,-1,9971,80,8,68,22,7,0,1,0,0,0,38.86
260,20230115,2023,1,15,11,230,90,90,160,76,     ,19,10,89,0,0,9974,79,7,67,     ,5,0,0,0,0,0,74.9
260,20230115,2023,1,15,12,220,100,80,180,71,50,27,0,38,0,-1,9974,75,8,73,22,7,0,1,0,0,0,80
260,20230115,2023,1,15,13,230,90,90,160,63,     ,37,0,22,6,7,9973,70,8,83,81,7,0,1,0,0,0,65.01
260,20230115,2023,1,15,14,230,70,80,150,69,     ,39,0,27,2,2,9977,67,8,81,57,7,0,1,0,0,0,80.15
260,20230115,2023,1,15,15,240,60,60,110,69,     ,41,0,10,6,7,9982,70,8,82,57,7,0,1,0,0,0,86.02
260,20230115,2023,1,15,16,230,60,80,140,66,     ,27,0,3,1,1,9986,75,8,76,23,7,0,1,0,0,0,95
260,20230115,2023,1,15,17,220,60,70,130,63,     ,33,0,1,0,-1,9987,70,8,81,26,7,0,1,0,1,0,139.64
260,20230115,2023,1,15,18,220,70,60,150,58,53,31,0,0,4,3,9989,70,7,82,81,7,0,1,0,0,0,174.6
260,20230115,2023,1,15,19,210,60,60,120,52,     ,24,0,0,0,-1,9988,70,5,82,23,7,0,1,0,0,0,197.7
260,20230115,2023,1,15,20,210,60,50,120,47,     ,19,0,0,0,0,9984,70,0,82,     ,5,0,0,0,0,0,199.9
260,20230115,2023,1,15,21,200,50,40,110,43,     ,19,0,0,0,0,9978,70,1,84,2,7,0,0,0,0,0,168.34
260,20230115,2023,1,15,22,180,40,40,70,48,     ,27,0,0,0,0,9969,70,8,86,     ,5,0,0,0,0,0,160
260,20230115,2023,1,15,23,180,40,40,60,50,     ,26,0,0,0,0,9959,70,8,84,     ,5,0,0,0,0,0,133
260,20230115,2023,1,15,24,210,40,40,60,47,34,31,0,0,0,0,9953,70,8,89,2,7,0,0,0,0,0,60.01
260,20230116,2023,1,16,1,200,40,30,70,45,     ,28,0,0,0,0,9941,70,8,88,     ,5,0,0,0,0,0,60.01
260,20230116,2023,1,16,2,190,40,40,70,38,     ,22,0,0,0,0,9931,70,6,89,     ,5,0,0,0,0,0,62.72
260,20230116,2023,1,16,3,180,40,50,80,35,     ,21,0,0,0,0,9921,70,7,90,     ,5,0,0,0,0,0,56.1
260,20230116,2023,1,16,4,160,30,30,60,31,     ,18,0,0,0,0,9904,65,8,91,     ,5,0,0,0,0,0,63.3
260,20230116,2023,1,16,5,130,30,30,50,31,     ,17,0,0,0,0,9885,70,8,90,     ,5,0,0,0,0,0,87
260,20230116,2023,1,16,6,120,40,50,70,37,20,19,0,0,0,0,9865,70,8,88,     ,5,0,0,0,0,0,154.63
260,20230116,2023,1,16,7,120,50,50,90,42,     ,27,0,0,6,10,9852,61,8,89,81,7,0,1,0,0,0,175.11
260,20230116,2023,1,16,8,110,60,70,110,38,     ,24,0,1,10,25,9832,57,8,90,62,7,0,1,0,0,0,185.99
260,20230116,2023,1,16,9,110,70,90,150,42,     ,26,0,3,10,14,9816,60,8,89,61,7,0,1,0,0,0,170
260,20230116,2023,1,16,10,130,60,70,120,47,     ,31,0,7,10,5,9806,61,8,89,61,7,0,1,0,0,0,200.1
260,20230116,2023,1,16,11,140,60,50,120,44,     ,29,0,11,10,12,9797,70,8,90,61,7,0,1,0,0,0,165.6
260,20230116,2023,1,16,12,130,40,30,90,49,34,35,0,19,4,2,9786,63,8,90,23,7,0,1,0,0,0,148.59
260,20230116,2023,1,16,13,130,30,20,60,51,     ,36,0,19,8,6,9775,70,8,90,81,7,0,1,0,0,0,145.47
260,20230116,2023,1,16,14,150,30,30,60,52,     ,37,0,17,9,4,9769,70,8,89,57,7,0,1,0,0,0,146.1
260,20230116,2023,1,16,15,190,30,30,60,53,     ,39,0,11,10,6,9767,68,8,90,61,7,0,1,0,0,0,149.9
260,20230116,2023,1,16,16,210,20,30,50,51,     ,39,0,3,3,2,9767,65,8,91,23,7,0,1,0,0,0,151.45
260,20230116,2023,1,16,17,290,30,40,90,39,     ,25,0,0,4,1,9771,63,8,91,81,7,0,1,0,0,0,166.79
260,20230116,2023,1,16,18,280,30,30,80,34,32,23,0,0,10,6,9777,64,8,92,57,7,0,1,0,0,0,173.72
260,20230116,2023,1,16,19,300,40,30,90,37,     ,23,0,0,5,2,9786,70,8,90,23,7,0,1,0,0,0,150.5
260,20230116,2023,1,16,20,280,30,30,70,36,     ,22,0,0,0,-1,9792,70,8,90,22,7,0,1,0,0,0,145.9
260,20230116,2023,1,16,21,290,30,40,90,36,     ,22,0,0,3,4,9800,70,8,90,81,7,0,1,0,0,0,131.97
260,20230116,2023,1,16,22,290,40,40,90,33,     ,19,0,0,8,4,9808,70,8,90,61,7,0,1,0,0,0,127.31
260,20230116,2023,1,16,23,300,40,50,100,40,     ,20,0,0,6,7,9818,70,8,87,23,7,0,1,0,0,0,120
260,20230116,2023,1,16,24,310,50,50,110,35,31,11,0,0,0,-1,9829,70,8,83,23,7,0,1,0,0,0,101.19
260,20230117,2023,1,17,1,290,40,30,130,18,     ,6,0,0,7,9,9837,65,8,91,81,7,0,1,1,0,0,95.45
260,20230117,2023,1,17,2,240,20,30,50,16,     ,4,0,0,0,-1,9847,65,8,91,81,7,0,1,0,0,0,97.98
260,20230117,2023,1,17,3,280,30,20,80,15,     ,2,0,0,1,1,9853,70,2,90,23,7,0,1,0,0,0,100
260,20230117,2023,1,17,4,230,20,20,40,11,     ,-2,0,0,0,-1,9858,65,5,91,23,7,0,1,0,0,0,101.09
260,20230117,2023,1,17,5,210,20,30,50,6,     ,-10,0,0,0,-1,9857,70,3,89,22,7,0,1,0,0,0,113.55
260,20230117,2023,1,17,6,210,30,30,50,8,-7,-6,0,0,1,1,9861,70,6,90,24,7,0,1,1,0,0,131.05
260,20230117,2023,1,17,7,250,20,20,60,8,     ,-12,0,0,0,0,9863,70,0,86,     ,5,0,0,0,0,0,140.8
260,20230117,2023,1,17,8,240,20,30,60,11,     ,-19,0,1,0,0,9866,75,1,80,     ,5,0,0,0,0,0,200
260,20230117,2023,1,17,9,220,30,30,50,12,     ,-22,2,12,0,0,9870,75,6,78,     ,5,0,0,0,0,0,232.8
260,20230117,2023,1,17,10,210,20,20,40,21,     ,-15,2,37,0,0,9875,75,8,77,     ,5,0,0,0,0,0,128.92
260,20230117,2023,1,17,11,220,20,30,50,25,     ,-9,3,54,0,0,9876,75,8,78,     ,5,0,0,0,0,0,120
260,20230117,2023,1,17,12,230,20,20,40,38,-13,-9,3,57,0,0,9874,75,2,71,     ,5,0,0,0,0,0,115.95
260,20230117,2023,1,17,13,240,30,40,60,46,     ,-25,10,96,0,0,9872,82,0,60,     ,5,0,0,0,0,0,112.9
260,20230117,2023,1,17,14,240,30,30,50,45,     ,-21,10,74,0,0,9874,83,0,62,     ,5,0,0,0,0,0,115.93
260,20230117,2023,1,17,15,230,30,30,60,42,     ,-23,10,42,0,0,9877,83,0,62,     ,5,0,0,0,0,0,147.72
260,20230117,2023,1,17,16,270,20,10,50,23,     ,-25,3,9,0,0,9878,75,3,70,     ,5,0,0,0,0,0,171
260,20230117,2023,1,17,17,220,20,20,30,4,     ,-27,0,0,0,0,9881,75,1,79,     ,5,0,0,0,0,0,184.73
260,20230117,2023,1,17,18,230,20,10,30,-12,-37,-31,0,0,0,0,9889,70,3,87,     ,5,0,0,0,0,0,162.19
260,20230117,2023,1,17,19,200,20,30,40,-3,     ,-24,0,0,0,0,9895,70,3,85,     ,5,0,0,0,0,0,150.1
260,20230117,2023,1,17,20,210,20,20,40,6,     ,-22,0,0,0,0,9900,70,7,81,     ,5,0,0,0,0,0,144.43
260,20230117,2023,1,17,21,220,30,30,50,6,     ,-23,0,0,0,0,9901,75,0,80,     ,5,0,0,0,0,0,141.41
260,20230117,2023,1,17,22,220,30,20,40,-3,     ,-25,0,0,0,0,9902,70,0,85,     ,5,0,0,0,0,0,132.8
260,20230117,2023,1,17,23,220,20,20,40,-2,     ,-27,0,0,0,0,9906,70,1,82,     ,5,0,0,0,0,0,131.4
260,20230117,2023,1,17,24,230,20,20,40,-7,-38,-30,0,0,0,0,9906,70,0,84,     ,5,0,0,0,0,0,119.8
260,20230118,2023,1,18,1,210,20,30,40,-12,     ,-31,0,0,0,0,9907,70,4,86,     ,5,0,0,0,0,0,120.1
260,20230118,2023,1,18,2,220,20,20,30,-19,     ,-32,0,0,0,0,9910,70,8,90,     ,5,0,0,0,0,0,123.9
260,20230118,2023,1,18,3,160,10,10,20,-33,     ,-43,0,0,0,0,9914,62,8,92,     ,5,0,0,0,0,0,122.87
260,20230118,2023,1,18,4,210,20,20,30,-32,     ,-41,0,0,0,0,9915,65,1,93,     ,5,0,0,0,0,0,120.48
260,20230118,2023,1,18,5,200,30,20,40,-11,     ,-29,0,0,0,0,9919,70,4,88,     ,5,0,0,0,0,0,121.91
260,20230118,2023,1,18,6,200,20,30,40,-8,-64,-28,0,0,0,0,9923,70,7,85,     ,5,0,0,0,0,0,130.39
260,20230118,2023,1,18,7,210,30,30,50,-3,     ,-25,0,0,0,0,9929,70,4,85,     ,5,0,0,0,0,0,166.4
260,20230118,2023,1,18,8,200,30,30,50,1,     ,-25,0,1,0,0,9935,70,1,83,     ,5,0,0,0,0,0,181.5
260,20230118,2023,1,18,9,210,30,30,50,12,     ,-19,7,20,0,0,9941,75,1,79,     ,5,0,0,0,0,0,176.56
260,20230118,2023,1,18,10,220,40,40,80,24,     ,-15,10,59,0,0,9947,75,0,75,     ,5,0,0,0,0,0,140
260,20230118,2023,1,18,11,200,40,40,70,34,     ,-9,10,86,0,0,9949,75,0,73,     ,5,0,0,0,0,0,123.05
260,20230118,2023,1,18,12,220,50,70,110,39,-25,-6,10,100,0,0,9949,75,1,72,     ,5,0,0,0,0,0,119.31
260,20230118,2023,1,18,13,220,60,60,100,48,     ,3,10,103,0,0,9950,75,8,72,     ,5,0,0,0,0,0,115.75
260,20230118,2023,1,18,14,220,60,70,120,44,     ,-1,3,56,0,0,9953,75,8,72,     ,5,0,0,0,0,0,117.08
260,20230118,2023,1,18,15,220,60,60,110,39,     ,2,7,25,0,0,9959,75,8,76,     ,5,0,0,0,0,0,140
260,20230118,2023,1,18,16,220,60,60,100,37,     ,4,2,6,0,0,9962,75,8,78,     ,5,0,0,0,0,0,147.97
